V,E,sccs,boost,boostCorrected,tarjan_map,tarjan_mapCorrected,nuutila1_map,nuutila1_mapCorrected,nuutila1_iterative,nuutila1_iterativeCorrected,nuutila2_map,nuutila2_mapCorrected,nuutila2_iterative,nuutila2_iterativeCorrected,pearce1_map,pearce1_mapCorrected,pearce2_map,pearce2_mapCorrected,pearce2_iterative,pearce2_iterativeCorrected
946,26847,1,38794,v,19115,v,10928,v,30938,v,11141,v,30949,X,11648,v,9334,v,30862,v
946,44745,1,62099,v,30057,v,19841,v,49411,v,17758,v,49691,X,18491,v,14533,v,49580,v
946,62644,1,84520,v,41401,v,23933,v,69438,v,24664,v,69080,X,25449,v,20425,v,71213,v
946,80542,1,109125,v,52290,v,34521,v,89095,v,31036,v,92288,X,32388,v,25490,v,94078,v
946,98440,1,131169,v,63425,v,42821,v,118459,v,37757,v,109194,X,39091,v,30883,v,114364,v
946,116339,1,153163,v,74905,v,46325,v,138515,v,43598,v,136676,X,45233,v,35862,v,126199,v
946,134237,1,173908,v,85431,v,57551,v,155174,v,50234,v,153359,X,52363,v,41066,v,147728,v
946,152135,1,198399,v,109748,v,68097,v,173389,v,56654,v,179713,X,58629,v,46276,v,171063,v
946,170034,1,220360,v,107938,v,71406,v,200385,v,63065,v,202651,X,65648,v,51802,v,190825,v
946,187932,1,244161,v,118856,v,81934,v,220082,v,69370,v,219418,X,71695,v,57769,v,211286,v
946,205830,1,267779,v,147578,v,82579,v,233285,v,75957,v,240723,X,78782,v,62575,v,237130,v
946,223728,1,287697,v,140699,v,98353,v,256792,v,81489,v,264528,X,85389,v,67649,v,248473,v
946,241627,1,309698,v,180059,v,98152,v,271105,v,88903,v,286084,X,91931,v,72861,v,278080,v
946,259525,1,335828,v,187210,v,103074,v,292964,v,94640,v,312524,X,98523,v,77866,v,278469,v
947,8968,2,15465,v,7946,v,4509,v,12114,v,4390,X,12043,X,4740,v,3868,v,12140,v
947,26904,1,39782,v,19126,v,10961,v,32891,v,11023,v,33232,X,11624,v,9268,v,30992,v
947,44840,1,61970,v,30288,v,19703,v,49618,v,17701,v,49745,X,18748,v,14732,v,49398,v
947,62776,1,83693,v,48603,v,23956,v,66997,v,24128,v,68633,X,25159,v,19905,v,68095,v
947,80712,1,107684,v,52839,v,30299,v,92726,v,30274,v,97128,X,32107,v,25539,v,92098,v
947,98648,1,130905,v,63731,v,36854,v,114943,v,37343,v,115685,X,38709,v,30775,v,114358,v
947,116585,1,153090,v,85203,v,43595,v,137175,v,43782,v,138986,X,45494,v,35842,v,133239,v
947,134521,1,175060,v,86220,v,54362,v,155886,v,50822,v,164030,X,51852,v,41028,v,152745,v
947,152457,1,197292,v,110510,v,62586,v,174270,v,56796,v,181329,X,59174,v,46809,v,167079,v
947,170393,1,219658,v,121381,v,70028,v,197450,v,61991,v,201900,X,65117,v,51492,v,193198,v
947,188329,1,241234,v,137033,v,74428,v,219181,v,69398,v,221633,X,72228,v,57072,v,198075,v
947,206266,1,268130,v,129977,v,81611,v,232627,v,76690,v,249014,X,78976,v,61903,v,233865,v
947,224202,1,287931,v,145436,v,93076,v,251561,v,81879,v,264772,X,85326,v,67481,v,254773,v
947,242138,1,310929,v,152341,v,108240,v,278901,v,88905,v,284507,X,92097,v,72841,v,271881,v
947,260074,1,329515,v,183341,v,107080,v,294696,v,93947,v,309982,X,99081,v,78631,v,292007,v
948,8987,1,15595,v,9250,v,4602,v,12059,v,4495,v,12229,X,4698,v,3826,v,12176,v
948,26961,1,38812,v,19122,v,11147,v,31070,v,11059,v,31889,X,11887,v,9303,v,30987,v
948,44935,1,64900,v,30383,v,17463,v,49490,v,18045,v,52613,X,18668,v,14850,v,52176,v
948,62909,1,84785,v,41517,v,27688,v,71743,v,24571,v,68792,X,25305,v,20279,v,68359,v
948,80883,1,103570,v,52499,v,34698,v,97265,v,31359,v,98079,X,32448,v,25768,v,90008,v
948,98857,1,129095,v,63874,v,38285,v,114141,v,37464,v,116793,X,38747,v,30779,v,109602,v
948,116831,1,152730,v,74625,v,43456,v,132768,v,43742,v,139677,X,45399,v,35777,v,134720,v
948,134805,1,176942,v,86650,v,61236,v,150204,v,50975,v,156832,X,52526,v,41855,v,152088,v
948,152779,1,196205,v,103657,v,68810,v,173529,v,56687,v,183677,X,58900,v,46657,v,173903,v
948,170753,1,220280,v,107894,v,67916,v,193929,v,63826,v,193334,X,65951,v,51422,v,191875,v
948,188727,1,243668,v,118983,v,80906,v,211885,v,69961,v,222638,X,72323,v,56597,v,215464,v
948,206701,1,269857,v,130252,v,81625,v,238025,v,76305,v,238284,X,79649,v,63029,v,233731,v
948,224675,1,290206,v,164206,v,85039,v,256101,v,83423,v,251982,X,84875,v,67791,v,247437,v
948,242650,1,313842,v,152631,v,103805,v,271567,v,89140,v,285996,X,92095,v,73302,v,274629,v
948,260624,1,338188,v,164490,v,109767,v,305713,v,95731,v,308063,X,100138,v,78855,v,296586,v
949,9006,1,15655,v,8112,v,5110,v,12279,v,4488,v,12020,X,4767,v,3829,v,12247,v
949,27018,1,39015,v,19185,v,12537,v,30924,v,11122,v,31249,X,11719,v,9357,v,31933,v
949,45030,1,61715,v,34471,v,17675,v,49480,v,17867,v,51563,X,18483,v,14685,v,50043,v
949,63042,1,85071,v,41717,v,24114,v,70817,v,24736,v,72043,X,25749,v,20443,v,68153,v
949,81054,1,107210,v,52549,v,34612,v,92725,v,31346,v,90600,X,32613,v,25773,v,93274,v
949,99066,1,131542,v,63612,v,39237,v,114544,v,37894,v,110564,X,39105,v,31004,v,111878,v
949,117078,1,154200,v,86356,v,46035,v,126806,v,42956,v,137169,X,45690,v,36362,v,132925,v
949,135090,1,175386,v,86221,v,53024,v,153404,v,50528,v,157702,X,52687,v,41819,v,153789,v
949,153102,1,200392,v,97926,v,73255,v,171903,v,57124,v,179841,X,59452,v,46704,v,171661,v
949,171114,1,221016,v,108247,v,78580,v,201523,v,63552,v,203378,X,65595,v,51765,v,192462,v
949,189126,1,245751,v,119363,v,87010,v,222872,v,69981,v,224073,X,72249,v,57025,v,210046,v
949,207138,1,268691,v,149286,v,80995,v,241269,v,76679,v,243045,X,79702,v,62587,v,236807,v
949,225150,1,287021,v,141707,v,96738,v,255408,v,82706,v,263828,X,86251,v,68116,v,250375,v
949,243162,1,312435,v,173319,v,99357,v,275489,v,87672,v,290442,X,92352,v,73307,v,259487,v
949,261174,1,338823,v,190541,v,108093,v,289991,v,96192,v,311658,X,99142,v,78217,v,290627,v
950,9024,1,15567,v,7831,v,4491,v,12114,v,4406,v,12051,X,4750,v,4174,v,12111,v
950,27074,1,38990,v,20476,v,11189,v,31206,v,11213,v,30966,X,11842,v,9288,v,31125,v
950,45124,1,60811,v,30289,v,19949,v,55317,v,18004,v,50356,X,18892,v,14888,v,50173,v
950,63174,1,84249,v,47824,v,24271,v,68197,v,24325,v,72846,X,25563,v,20144,v,70089,v
950,81224,1,108341,v,52940,v,31318,v,96997,v,30800,v,95905,X,32125,v,25482,v,94223,v
950,99274,1,131396,v,64149,v,46277,v,111650,v,37702,v,118726,X,39075,v,30715,v,114034,v
950,117324,1,153458,v,75114,v,43880,v,134661,v,44425,v,132809,X,45874,v,36649,v,132866,v
950,135374,1,177670,v,86859,v,50292,v,156074,v,51498,v,164945,X,52643,v,41226,v,151958,v
950,153424,1,197184,v,97568,v,60922,v,175849,v,57532,v,180379,X,59214,v,46670,v,175813,v
950,171474,1,224804,v,126823,v,69020,v,199702,v,63493,v,202832,X,66243,v,52161,v,196003,v
950,189524,1,240226,v,134440,v,89042,v,212969,v,70390,v,213201,X,72415,v,56772,v,215752,v
950,207574,1,268988,v,147925,v,85527,v,243129,v,75841,v,247722,X,79018,v,62878,v,234336,v
950,225624,1,293543,v,168572,v,92633,v,259516,v,83219,v,264475,X,85724,v,67519,v,262070,v
950,243674,1,316176,v,153906,v,103725,v,283714,v,89801,v,286582,X,92790,v,73797,v,276690,v
950,261724,1,336856,v,184518,v,103275,v,306063,v,96345,v,307258,X,99311,v,78908,v,293677,v
951,9044,1,15664,v,7901,v,4550,v,12162,v,4435,v,12108,X,4894,v,3992,v,12273,v
951,27132,1,39065,v,19142,v,11068,v,31202,v,11275,v,31095,X,11769,v,9408,v,31087,v
951,45220,1,62170,v,34948,v,19758,v,52727,v,17787,v,55284,X,18604,v,14737,v,49735,v
951,63308,1,85238,v,41875,v,24363,v,72937,v,24662,v,77324,X,25697,v,20338,v,73613,v
951,81396,1,108657,v,53060,v,30939,v,96236,v,31534,v,93420,X,32557,v,26157,v,90985,v
951,99484,1,130896,v,73046,v,37384,v,112332,v,37054,v,118087,X,38984,v,31132,v,115428,v
951,117572,1,155787,v,75731,v,45991,v,136322,v,43270,v,136875,X,45677,v,36226,v,129814,v
951,135660,1,176620,v,101800,v,55481,v,154406,v,51152,v,161176,X,52718,v,41625,v,154468,v
951,153748,1,201167,v,98299,v,72366,v,173652,v,57622,v,177375,X,59633,v,47141,v,174293,v
951,171836,1,223841,v,109710,v,67548,v,199998,v,63882,v,201695,X,66329,v,52575,v,193831,v
951,189924,1,245434,v,120222,v,86991,v,211036,v,70751,v,223808,X,72867,v,57983,v,209881,v
951,208012,1,270527,v,149025,v,82424,v,235656,v,77162,v,244416,X,79354,v,62908,v,243277,v
951,226100,1,294284,v,153146,v,92023,v,258086,v,83565,v,267304,X,85066,v,67992,v,247089,v
951,244188,1,312802,v,179890,v,98526,v,275253,v,90211,v,289555,X,92716,v,73161,v,273996,v
951,262276,1,335660,v,196992,v,107646,v,296612,v,96632,v,315746,X,99558,v,78696,v,299038,v
952,9063,1,15681,v,7892,v,4530,v,12173,v,4433,v,12154,X,4800,v,3900,v,12184,v
952,27189,1,39346,v,19275,v,11799,v,31188,v,11291,v,31633,X,11890,v,9506,v,31267,v
952,45315,1,62541,v,30588,v,17813,v,53331,v,18292,v,50356,X,18856,v,14898,v,49542,v
952,63441,1,85887,v,41819,v,29714,v,74108,v,24613,v,75541,X,25492,v,20199,v,69178,v
952,81567,1,108744,v,62772,v,33684,v,94532,v,30996,v,98199,X,32326,v,25416,v,93786,v
952,99693,1,131358,v,73976,v,37666,v,114603,v,38258,v,112460,X,39416,v,31208,v,110476,v
952,117819,1,155074,v,82922,v,51425,v,132573,v,43376,v,142702,X,45171,v,35847,v,139279,v
952,135945,1,179979,v,104493,v,60139,v,160352,v,50010,v,168071,X,52277,v,41672,v,152019,v
952,154071,1,202383,v,116475,v,62604,v,179492,v,57093,v,185951,X,59404,v,46944,v,174844,v
952,172197,1,219764,v,127387,v,78948,v,195763,v,63933,v,204680,X,66012,v,52322,v,191876,v
952,190323,1,248581,v,120775,v,75269,v,220817,v,70464,v,231653,X,72736,v,57330,v,204481,v
952,208449,1,266860,v,131422,v,97043,v,243089,v,77314,v,243765,X,79752,v,62918,v,226950,v
952,226575,1,287788,v,164954,v,84867,v,258670,v,83965,v,268004,X,86792,v,68182,v,256428,v
952,244702,1,317669,v,181387,v,96971,v,276127,v,90209,v,287933,X,93140,v,72882,v,281066,v
952,262828,1,335419,v,187605,v,106983,v,296069,v,96334,v,309760,X,99627,v,78492,v,293589,v
953,9082,1,15620,v,7988,v,4536,v,12261,v,4413,v,12096,X,4780,v,3882,v,12167,v
953,27246,1,39316,v,19221,v,11084,v,31331,v,11354,v,31514,X,11955,v,9436,v,31009,v
953,45410,1,62483,v,30717,v,17796,v,50976,v,18111,v,56149,X,18901,v,15005,v,50000,v
953,63574,1,85882,v,42004,v,24410,v,71388,v,24589,v,75907,X,25617,v,20311,v,73752,v
953,81738,1,108915,v,57690,v,31493,v,94276,v,31402,v,98737,X,32332,v,25272,v,92940,v
953,99902,1,132054,v,64576,v,37225,v,110459,v,37390,v,123290,X,39140,v,30903,v,115974,v
953,118067,1,155095,v,86368,v,43794,v,135000,v,44267,v,141375,X,46171,v,36673,v,135243,v
953,136231,1,179314,v,86803,v,57786,v,156263,v,51277,v,155708,X,52118,v,41642,v,155435,v
953,154395,1,201070,v,116040,v,61363,v,174839,v,58102,v,181852,X,59668,v,47331,v,174077,v
953,172559,1,225439,v,124181,v,74953,v,196894,v,64449,v,194227,X,65703,v,52684,v,192958,v
953,190723,1,244694,v,137214,v,72599,v,223259,v,70833,v,215589,X,73346,v,57874,v,215362,v
953,208888,1,272616,v,131919,v,82289,v,234318,v,77345,v,252223,X,79600,v,63025,v,233874,v
953,227052,1,292570,v,154612,v,93457,v,254496,v,83643,v,264143,X,86476,v,68445,v,260014,v
953,245216,1,314714,v,153977,v,97986,v,283040,v,89991,v,285198,X,93889,v,74600,v,275217,v
953,263380,1,336541,v,165303,v,103963,v,306831,v,97481,v,309594,X,100513,v,79250,v,294303,v
954,9101,1,15689,v,7951,v,4553,v,12275,v,4456,v,12487,X,4978,v,3909,v,12329,v
954,27303,1,40450,v,19250,v,11131,v,31306,v,11250,v,31303,X,11818,v,9378,v,31301,v
954,45505,1,62478,v,30752,v,17752,v,53680,v,17869,v,56846,X,18689,v,14749,v,50124,v
954,63708,1,84717,v,41742,v,24481,v,69202,v,24875,v,73420,X,25916,v,20381,v,69068,v
954,81910,1,109220,v,53412,v,35069,v,95877,v,31282,v,93721,X,32551,v,26161,v,88522,v
954,100112,1,133745,v,76092,v,41938,v,110108,v,38166,v,113873,X,39477,v,31607,v,107927,v
954,118315,1,155486,v,75724,v,51843,v,142176,v,44763,v,138074,X,45410,v,36191,v,131631,v
954,136517,1,177599,v,98569,v,60201,v,155796,v,50984,v,154116,X,53045,v,42284,v,154433,v
954,154719,1,198168,v,98296,v,63559,v,183680,v,56712,v,182570,X,59161,v,47083,v,175764,v
954,172922,1,229583,v,110000,v,68755,v,202837,v,63099,v,202919,X,66424,v,52120,v,192886,v
954,191124,1,248670,v,120584,v,75591,v,219062,v,70853,v,224138,X,72988,v,58480,v,208415,v
954,209326,1,272282,v,158537,v,82300,v,237007,v,77248,v,245985,X,79922,v,63473,v,240848,v
954,227528,1,290463,v,143217,v,88665,v,258546,v,81765,v,266531,X,86710,v,67999,v,257104,v
954,245731,1,315640,v,176136,v,99991,v,277137,v,91154,v,289658,X,93963,v,74140,v,274817,v
954,263933,1,342565,v,197494,v,106303,v,295452,v,97235,v,313210,X,100332,v,78971,v,293129,v
955,9120,1,15760,v,8001,v,4558,v,12321,v,4454,v,12262,X,4837,v,4237,v,12288,v
955,27360,1,38292,v,19360,v,12601,v,32700,v,11522,v,31552,X,11846,v,9476,v,31575,v
955,45601,1,62644,v,30722,v,17946,v,50403,v,18199,v,53507,X,18900,v,15088,v,50947,v
955,63841,1,86084,v,47579,v,24495,v,73497,v,24804,v,70941,X,25757,v,20392,v,69162,v
955,82082,1,109414,v,60959,v,33221,v,94333,v,31401,v,98903,X,32623,v,25945,v,93715,v
955,100322,1,132131,v,76177,v,44850,v,115694,v,37953,v,114978,X,39601,v,30719,v,113754,v
955,118563,1,155935,v,76202,v,44322,v,135100,v,45225,v,134038,X,46184,v,36419,v,133903,v
955,136803,1,179590,v,87809,v,53929,v,160635,v,50021,v,163169,X,53173,v,41552,v,161754,v
955,155044,1,201419,v,98350,v,60530,v,176954,v,57754,v,177172,X,59539,v,47439,v,176454,v
955,173284,1,222196,v,109675,v,67549,v,197552,v,65061,v,194891,X,65862,v,52438,v,196166,v
955,191525,1,247398,v,121032,v,89763,v,216173,v,71052,v,222802,X,73102,v,57802,v,215872,v
955,209765,1,270339,v,149946,v,84259,v,242041,v,77417,v,244407,X,80084,v,63105,v,236926,v
955,228006,1,289046,v,163225,v,93412,v,257804,v,83637,v,272239,X,86732,v,68300,v,258893,v
955,246246,1,315527,v,174168,v,101646,v,275089,v,90703,v,289643,X,93868,v,73675,v,269037,v
955,264487,1,342493,v,180811,v,107838,v,297411,v,97259,v,311437,X,99756,v,78186,v,294984,v
956,9139,3,15834,v,7981,v,4536,v,12213,v,4492,X,12239,X,4848,v,4254,v,12352,v
956,27418,1,39387,v,19510,v,11202,v,31502,v,11351,v,31723,X,11920,v,9528,v,31510,v
956,45696,1,62877,v,32682,v,17792,v,50384,v,18226,v,54790,X,18993,v,14821,v,50498,v
956,63975,1,86348,v,42257,v,26933,v,77958,v,24596,v,77445,X,25727,v,20187,v,69369,v
956,82254,1,107676,v,53736,v,32151,v,96322,v,31913,v,95402,X,32588,v,25813,v,96388,v
956,100532,1,133001,v,65101,v,39023,v,116912,v,37974,v,119728,X,39317,v,31222,v,113396,v
956,118811,1,156439,v,88773,v,53194,v,138599,v,44786,v,142216,X,45920,v,36438,v,135524,v
956,137090,1,178169,v,87289,v,62447,v,164015,v,51933,v,158261,X,52833,v,42007,v,160147,v
956,155369,1,201836,v,111305,v,60359,v,177798,v,58065,v,175149,X,60107,v,48098,v,175664,v
956,173647,1,225933,v,124064,v,62376,v,200198,v,64612,v,205364,X,66663,v,52665,v,196602,v
956,191926,1,249147,v,137883,v,76788,v,218687,v,71319,v,215749,X,73822,v,58130,v,222348,v
956,210205,1,271984,v,132533,v,96844,v,239916,v,76783,v,249719,X,80735,v,63412,v,242003,v
956,228483,1,296631,v,163981,v,97534,v,258079,v,84684,v,270127,X,87219,v,68271,v,266410,v
956,246762,1,320432,v,154671,v,113026,v,283067,v,90684,v,297871,X,93881,v,74036,v,281310,v
956,265041,1,343994,v,168094,v,107408,v,306242,v,98002,v,310594,X,100912,v,79569,v,306061,v
957,9158,1,15768,v,7950,v,4569,v,12318,v,4455,v,12243,X,4796,v,3931,v,12284,v
957,27475,1,39496,v,21075,v,11428,v,31613,v,11400,v,31681,X,11938,v,9518,v,31657,v
957,45792,1,61723,v,30745,v,18495,v,54208,v,18166,v,53517,X,18796,v,14937,v,50830,v
957,64109,1,86309,v,42359,v,24683,v,69850,v,25246,v,75114,X,25897,v,20324,v,69786,v
957,82426,1,111522,v,53369,v,32765,v,95709,v,31449,v,94178,X,32825,v,26312,v,93953,v
957,100743,1,133510,v,65295,v,38040,v,120004,v,38298,v,121255,X,39569,v,31263,v,116501,v
957,119060,1,156659,v,76705,v,50798,v,133535,v,44750,v,139493,X,46066,v,36726,v,133506,v
957,137377,1,179890,v,87599,v,55534,v,156248,v,51596,v,162506,X,53171,v,42146,v,159607,v
957,155694,1,201944,v,113438,v,62734,v,178235,v,58234,v,179179,X,60576,v,47293,v,168719,v
957,174011,1,224036,v,126310,v,68609,v,198316,v,64110,v,204983,X,66797,v,52687,v,195210,v
957,192328,1,251300,v,146519,v,80965,v,217965,v,71678,v,228265,X,73780,v,58321,v,219726,v
957,210645,1,271350,v,156344,v,95058,v,236691,v,78373,v,248223,X,80291,v,63400,v,238972,v
957,228962,1,294131,v,157699,v,92426,v,257940,v,84753,v,269151,X,87308,v,69352,v,261830,v
957,247279,1,315678,v,155950,v,96510,v,285752,v,90943,v,291851,X,93947,v,74101,v,277717,v
957,265596,1,340869,v,166845,v,104416,v,308037,v,97544,v,308368,X,100631,v,79457,v,303073,v
958,9177,3,15767,v,7990,v,4586,v,12259,v,4480,v,12212,X,4829,v,3932,v,12310,v
958,27532,1,39340,v,19487,v,11186,v,31721,v,11360,v,32028,X,12180,v,9440,v,31525,v
958,45888,1,63436,v,31012,v,18306,v,53163,v,17993,v,56274,X,18900,v,14904,v,50554,v
958,64243,1,86652,v,42500,v,25261,v,75809,v,25036,v,78367,X,26180,v,20832,v,70305,v
958,82598,1,108233,v,53465,v,34936,v,93799,v,31476,v,95737,X,32827,v,26173,v,88023,v
958,100954,1,131098,v,65083,v,39544,v,116492,v,38846,v,114860,X,40058,v,32027,v,114801,v
958,119309,1,157200,v,76781,v,47740,v,138697,v,44753,v,143043,X,46555,v,36789,v,134030,v
958,137664,1,180751,v,87531,v,56222,v,157389,v,51561,v,160873,X,53450,v,42493,v,156965,v
958,156019,1,202744,v,106159,v,64873,v,175607,v,58337,v,184344,X,60282,v,47833,v,175303,v
958,174375,1,226131,v,110935,v,80874,v,199368,v,65082,v,203609,X,67272,v,53569,v,193195,v
958,192730,1,249535,v,131414,v,79641,v,215978,v,71475,v,235125,X,73425,v,58654,v,213152,v
958,211085,1,268361,v,151376,v,81147,v,240196,v,78328,v,237899,X,80514,v,63097,v,246952,v
958,229440,1,295694,v,144606,v,89449,v,269858,v,84915,v,269919,X,87131,v,68544,v,254305,v
958,247796,1,313925,v,155911,v,99318,v,276965,v,91469,v,294107,X,94860,v,74315,v,266096,v
958,266151,1,338336,v,178392,v,120244,v,300512,v,98146,v,316787,X,101071,v,80721,v,297341,v
959,9196,1,15918,v,8512,v,4649,v,12346,v,4482,v,12266,X,4831,v,3926,v,12274,v
959,27590,1,39579,v,19599,v,11254,v,34893,v,11422,v,31676,X,11921,v,9523,v,31747,v
959,45984,1,63163,v,31130,v,17862,v,50948,v,18329,v,53689,X,19031,v,15295,v,52621,v
959,64377,1,86232,v,42176,v,28106,v,78546,v,24988,v,74438,X,26014,v,20688,v,74250,v
959,82771,1,110059,v,53889,v,31716,v,97960,v,31651,v,94562,X,32977,v,26172,v,89474,v
959,101164,1,133688,v,67915,v,43333,v,121861,v,38398,v,112942,X,39831,v,31540,v,112648,v
959,119558,1,157291,v,77036,v,49758,v,137371,v,45798,v,139256,X,46594,v,36768,v,136626,v
959,137952,1,182007,v,103526,v,55379,v,157614,v,51796,v,163922,X,53587,v,42243,v,156338,v
959,156345,1,204628,v,99388,v,71890,v,181625,v,58219,v,187652,X,60508,v,47962,v,181148,v
959,174739,1,229097,v,110497,v,80680,v,207915,v,64766,v,203247,X,67386,v,53401,v,195398,v
959,193132,1,251516,v,121961,v,90540,v,217383,v,71217,v,227622,X,74365,v,58068,v,219451,v
959,211526,1,272693,v,155870,v,79648,v,239863,v,78576,v,249786,X,80771,v,63863,v,243465,v
959,229920,1,292773,v,144642,v,90037,v,265543,v,84923,v,270569,X,88033,v,69857,v,255923,v
959,248313,1,315676,v,177242,v,93391,v,281447,v,90869,v,294170,X,94348,v,75202,v,277142,v
959,266707,1,343146,v,167589,v,103260,v,299194,v,97151,v,321670,X,101824,v,79757,v,310560,v
960,9215,1,15853,v,8037,v,4596,v,12380,v,4492,v,12303,X,4863,v,4276,v,13160,v
960,27647,1,39576,v,19668,v,11492,v,31694,v,11488,v,34979,X,12102,v,9550,v,31730,v
960,46079,1,63383,v,31110,v,18101,v,50959,v,18348,v,51258,X,19079,v,15288,v,51266,v
960,64511,1,86876,v,42706,v,24775,v,70244,v,25653,v,71826,X,26259,v,21028,v,70647,v
960,82943,1,112341,v,63621,v,33474,v,94948,v,31779,v,96973,X,32975,v,26156,v,96148,v
960,101375,1,133737,v,65464,v,40587,v,117391,v,38715,v,112814,X,39897,v,31715,v,112511,v
960,119807,1,157916,v,84713,v,46375,v,140342,v,45136,v,135760,X,45975,v,36999,v,128520,v
960,138239,1,181367,v,102042,v,53075,v,162789,v,51404,v,164409,X,53784,v,42664,v,149639,v
960,156671,1,205760,v,99539,v,61956,v,184363,v,58114,v,188772,X,60252,v,47787,v,174528,v
960,175103,1,227811,v,110815,v,79860,v,201238,v,65084,v,208893,X,67230,v,52994,v,195376,v
960,193535,1,250433,v,122592,v,89300,v,228243,v,71425,v,225801,X,74104,v,59253,v,213437,v
960,211967,1,273696,v,157081,v,88651,v,240325,v,77539,v,252801,X,80966,v,63679,v,238822,v
960,230399,1,297982,v,146052,v,104326,v,268753,v,84090,v,272570,X,87627,v,69827,v,257364,v
960,248831,1,317808,v,175054,v,116164,v,280236,v,90739,v,296258,X,94557,v,75718,v,276264,v
960,267263,1,343263,v,188527,v,103028,v,301762,v,96466,v,316120,X,101513,v,80053,v,298380,v
961,9235,1,16013,v,8062,v,4614,v,12377,v,4504,v,12357,X,4875,v,4264,v,12414,v
961,27705,1,39923,v,20918,v,11510,v,31802,v,11346,v,35160,X,12161,v,9583,v,34096,v
961,46176,1,63850,v,31609,v,20192,v,50917,v,18429,v,54113,X,19144,v,15228,v,50430,v
961,64646,1,87672,v,42500,v,25307,v,75795,v,25173,v,74350,X,26086,v,20706,v,70391,v
961,83116,1,110487,v,54217,v,31932,v,97748,v,31639,v,92157,X,33103,v,26409,v,89243,v
961,101587,1,133787,v,76054,v,46075,v,117420,v,38465,v,115522,X,39711,v,31876,v,111856,v
961,120057,1,159209,v,77075,v,54713,v,144076,v,45723,v,144691,X,46855,v,36925,v,137198,v
961,138528,1,181969,v,103709,v,55548,v,157719,v,51999,v,163157,X,53606,v,42696,v,157423,v
961,156998,1,204710,v,101368,v,60266,v,184572,v,57832,v,186422,X,60918,v,47664,v,174409,v
961,175468,1,229660,v,115956,v,77200,v,203627,v,64976,v,207523,X,67464,v,53275,v,195162,v
961,193939,1,252966,v,123213,v,80783,v,216971,v,71582,v,226837,X,74529,v,59480,v,215657,v
961,212409,1,274960,v,152680,v,92726,v,241953,v,78897,v,249748,X,80872,v,63742,v,241232,v
961,230880,1,295985,v,145367,v,105059,v,259236,v,85145,v,272317,X,88123,v,70477,v,259154,v
961,249350,1,320405,v,156703,v,98775,v,279772,v,90314,v,296178,X,94612,v,74716,v,271730,v
961,267821,1,344133,v,168234,v,103090,v,309633,v,96691,v,322634,X,101752,v,80480,v,301027,v
962,9254,1,15993,v,8057,v,4601,v,12467,v,4541,v,12392,X,4873,v,4275,v,12466,v
962,27763,1,42170,v,21081,v,11163,v,32549,v,11464,v,31646,X,11933,v,9508,v,31809,v
962,46272,1,63645,v,31283,v,17973,v,54250,v,18460,v,54221,X,19122,v,15280,v,52334,v
962,64781,1,86352,v,42514,v,24771,v,72867,v,25088,v,74617,X,26078,v,20937,v,70100,v
962,83289,1,110924,v,63740,v,33486,v,96683,v,31955,v,95171,X,32961,v,26244,v,92509,v
962,101798,1,134979,v,66082,v,46066,v,117743,v,38556,v,115646,X,40175,v,32152,v,112742,v
962,120307,1,158770,v,76926,v,47847,v,136724,v,45553,v,139096,X,47059,v,37111,v,136768,v
962,138816,1,182505,v,101370,v,62452,v,158436,v,52623,v,164559,X,53926,v,42651,v,156104,v
962,157325,1,201385,v,99727,v,62097,v,186549,v,58617,v,187050,X,60628,v,48175,v,177813,v
962,175834,1,230160,v,111259,v,69090,v,208704,v,65151,v,206171,X,67935,v,53610,v,196377,v
962,194343,1,251635,v,122770,v,88767,v,218824,v,70815,v,238587,X,74769,v,58689,v,219717,v
